horizon,mse,rmse,mae,mape,mdape,coverage
1 days,873095730.5401446,29548.193354926872,21273.39978253947,2.658760079455693,2.658760079455693,0.0
2 days,2180039898.526871,46690.89738403912,33385.00406487827,4.141061984269898,4.141061984269898,0.0
3 days,3474317594.7159677,58943.342242495615,42225.5920030062,4.864101856150278,4.864101856150278,0.0
4 days,6402810781.468133,80017.5654557681,57120.65966895889,6.484853224328433,6.484853224328433,0.0
5 days,8542359764.533861,92424.88714915405,66023.53226489785,7.56693388907183,7.56693388907183,0.0
6 days,7743498569.956861,87997.15091954319,63025.087368108834,7.269667870230844,7.269667870230844,0.0
7 days,7676859443.023541,87617.68909885458,62930.95795771098,7.543023973011218,7.543023973011218,0.0
