horizon,mse,rmse,mae,mape,mdape,coverage
1 days,1.3410171973760653e-05,0.0036619901657105325,0.0036619901657105325,0.023714173916358463,0.023714173916358463,0.0
2 days,0.00033822936451599004,0.01839101314544661,0.01839101314544661,0.10405982554676213,0.10405982554676213,0.0
3 days,0.0011262751244134172,0.033560022711753595,0.033560022711753595,0.17464260756202538,0.17464260756202538,0.0
4 days,0.000633831906328358,0.025176018476485873,0.025176018476485873,0.13679645267500531,0.13679645267500531,0.0
5 days,0.0004960880372104415,0.02227303385734511,0.02227303385734511,0.12278611625873878,0.12278611625873878,0.0
6 days,0.0002549140493010978,0.015966027975081898,0.015966027975081898,0.09105234322996225,0.09105234322996225,0.0
