horizon,mse,rmse,mae,mape,mdape,coverage
1 days,2.0593440641648482e-05,0.004537999629974476,0.004537999629974476,0.02458221375854958,0.02458221375854958,0.0
2 days,0.0004527961472655697,0.021279007196426475,0.021279007196426475,0.12680718959762136,0.12680718959762136,0.0
3 days,0.001162878839977577,0.03410100936889665,0.03410100936889665,0.2201115947164303,0.2201115947164303,0.0
4 days,0.0008358464663127524,0.028911009430885537,0.028911009430885537,0.18062832367483034,0.18062832367483034,0.0
5 days,0.001766438788664023,0.04202902317047141,0.04202902317047141,0.2861414186994871,0.2861414186994871,0.0
6 days,0.001734224557401266,0.04164402186870603,0.04164402186870603,0.28289045411244557,0.28289045411244557,0.0
