horizon,mse,rmse,mae,mape,mdape,coverage
1 days,0.009624184326767704,0.09810292720794678,0.09810292720794678,0.045124981767894604,0.045124981767894604,0.0
2 days,0.026263759951291234,0.16206097602844194,0.16206097602844194,0.07018321503848873,0.07018321503848873,0.0
3 days,0.034578880715585736,0.18595397472381636,0.18595397472381636,0.09150260201643097,0.09150260201643097,0.0
4 days,0.08159361547063806,0.28564596176147505,0.28564596176147505,0.1425619421682712,0.1425619421682712,0.0
5 days,0.7707347906947619,0.8779150247573861,0.8779150247573861,0.5921771030069428,0.5921771030069428,0.0
6 days,0.38575907517396585,0.6210950613021857,0.6210950613021857,0.3430575450631007,0.3430575450631007,0.0
