horizon,mse,rmse,mae,mape,mdape,coverage
1 days,7.903268262055994e-07,0.0008890032768250067,0.0008890032768250067,0.010677435496907693,0.010677435496907693,0.0
2 days,6.365554273913701e-06,0.002523005008697704,0.002523005008697704,0.03189478465943913,0.03189478465943913,0.0
3 days,0.00026260219831992257,0.01620500534772891,0.01620500534772891,0.1862730009793276,0.1862730009793276,0.0
4 days,0.0003939039272560895,0.019847013056278506,0.019847013056278506,0.23391255754030021,0.23391255754030021,0.0
5 days,0.0006454653669312935,0.025406010448933015,0.025406010448933015,0.30024713172842693,0.30024713172842693,0.0
6 days,0.0006019179826788509,0.024534016847610807,0.024534016847610807,0.3147202464927935,0.3147202464927935,0.0
