horizon,mse,rmse,mae,mape,mdape,coverage
1 days,425.0057859732336,20.615668458074154,19.51615932954043,0.09692267809215484,0.09692267809215484,0.0
2 days,312753.20189676585,559.2434191805621,396.57322557848465,2.5002591047582396,2.5002591047582396,0.5
3 days,35800.50272317167,189.2102077668424,144.76324124703075,0.8929649432418784,0.8929649432418784,0.0
4 days,3151.337242393015,56.136772639625576,52.71294709598038,0.29746394846541746,0.29746394846541746,0.0
5 days,204637.53874562006,452.3688083252647,349.0822737886257,2.088803377460343,2.088803377460343,0.0
6 days,63391.286479740185,251.77626274083144,208.77293683642313,1.2249576751791265,1.2249576751791265,0.0
7 days,58931.30040429268,242.75769895987372,201.60675095749093,1.1718552377487752,1.1718552377487752,0.0
