Date,Adj Close
2022-02-09 03:00:00+00:00,43447.78125
2022-02-09 03:30:00+00:00,43375.484375
2022-02-09 04:00:00+00:00,43501.90625
2022-02-09 04:30:00+00:00,43523.015625
2022-02-09 05:00:00+00:00,43350.76171875
2022-02-09 05:30:00+00:00,43640.45703125
2022-02-09 06:00:00+00:00,43710.96484375
2022-02-09 06:30:00+00:00,43730.0234375
2022-02-09 07:00:00+00:00,43582.8359375
2022-02-09 07:30:00+00:00,43733.984375
2022-02-09 08:00:00+00:00,43364.609375
2022-02-09 08:30:00+00:00,43480.22265625
2022-02-09 09:00:00+00:00,43552.53125
2022-02-09 09:30:00+00:00,43438.390625
2022-02-09 10:00:00+00:00,43677.96484375
2022-02-09 10:30:00+00:00,43553.4609375
2022-02-09 11:00:00+00:00,43521.8671875
2022-02-09 11:30:00+00:00,43752.32421875
2022-02-09 12:00:00+00:00,43827.50390625
2022-02-09 12:30:00+00:00,44121.796875
2022-02-09 13:00:00+00:00,44254.6171875
2022-02-09 13:30:00+00:00,44023.25
2022-02-09 14:00:00+00:00,44012.77734375
2022-02-09 14:30:00+00:00,44115.6484375
2022-02-09 15:00:00+00:00,44035.1640625
2022-02-09 15:30:00+00:00,43900.93359375
2022-02-09 16:00:00+00:00,43839.99609375
2022-02-09 16:30:00+00:00,44084.46484375
2022-02-09 17:00:00+00:00,44215.40625
2022-02-09 17:30:00+00:00,44060.48828125
2022-02-09 18:00:00+00:00,43985.66796875
2022-02-09 18:30:00+00:00,44118.31640625
2022-02-09 19:00:00+00:00,44447.9140625
2022-02-09 19:30:00+00:00,44518.0234375
2022-02-09 20:00:00+00:00,44501.3671875
2022-02-09 20:30:00+00:00,44715.96875
2022-02-09 21:00:00+00:00,44636.28515625
2022-02-09 21:30:00+00:00,44493.63671875
2022-02-09 22:00:00+00:00,44358.21875
2022-02-09 22:30:00+00:00,44574.6328125
2022-02-09 23:00:00+00:00,44403.40234375
2022-02-09 23:30:00+00:00,44319.515625
2022-02-10 00:00:00+00:00,44138.1171875
2022-02-10 00:30:00+00:00,44138.3125
2022-02-10 01:00:00+00:00,44218.8203125
2022-02-10 01:30:00+00:00,44244.9921875
2022-02-10 02:00:00+00:00,44298.09765625
2022-02-10 02:30:00+00:00,44027.07421875
2022-02-10 03:00:00+00:00,43806.3046875
2022-02-10 03:30:00+00:00,43819.7734375
2022-02-10 04:00:00+00:00,43864.0
2022-02-10 04:30:00+00:00,43810.52734375
2022-02-10 05:00:00+00:00,43858.15234375
2022-02-10 05:30:00+00:00,43896.7578125
2022-02-10 06:00:00+00:00,43859.953125
2022-02-10 06:30:00+00:00,43976.47265625
2022-02-10 07:00:00+00:00,44004.0078125
2022-02-10 07:30:00+00:00,44079.25
2022-02-10 08:00:00+00:00,44165.09375
2022-02-10 08:30:00+00:00,44236.98828125
2022-02-10 09:00:00+00:00,44381.54296875
2022-02-10 09:30:00+00:00,44376.6875
2022-02-10 10:00:00+00:00,44642.16015625
2022-02-10 10:30:00+00:00,44594.93359375
2022-02-10 11:00:00+00:00,44828.1875
2022-02-10 11:30:00+00:00,44848.828125
2022-02-10 12:00:00+00:00,44747.76171875
2022-02-10 12:30:00+00:00,44821.2421875
2022-02-10 13:00:00+00:00,44902.4375
2022-02-10 13:30:00+00:00,43804.69921875
2022-02-10 14:00:00+00:00,43562.1328125
2022-02-10 14:30:00+00:00,43936.50390625
2022-02-10 15:00:00+00:00,44948.42578125
2022-02-10 15:30:00+00:00,44913.85546875
2022-02-10 16:00:00+00:00,45261.2578125
2022-02-10 16:30:00+00:00,45387.26171875
2022-02-10 17:00:00+00:00,45571.29296875
2022-02-10 17:30:00+00:00,45261.6328125
2022-02-10 18:00:00+00:00,45042.07421875
2022-02-10 18:30:00+00:00,45112.77734375
2022-02-10 19:00:00+00:00,44706.75
2022-02-10 19:30:00+00:00,44487.0078125
2022-02-10 20:00:00+00:00,44239.0859375
2022-02-10 20:30:00+00:00,44141.9609375
2022-02-10 21:00:00+00:00,44167.375
2022-02-10 21:30:00+00:00,43835.6171875
2022-02-10 22:00:00+00:00,43950.8828125
2022-02-10 22:30:00+00:00,43901.69921875
2022-02-10 23:00:00+00:00,43890.8359375
2022-02-10 23:30:00+00:00,43575.10546875
2022-02-11 00:00:00+00:00,43046.140625
2022-02-11 00:30:00+00:00,43031.4375
2022-02-11 01:00:00+00:00,43448.54296875
2022-02-11 01:30:00+00:00,43199.3671875
2022-02-11 02:00:00+00:00,42985.3984375
2022-02-11 02:30:00+00:00,43131.625
2022-02-11 03:00:00+00:00,43204.859375
2022-02-11 03:30:00+00:00,43380.65234375
2022-02-11 04:00:00+00:00,43175.4375
2022-02-11 04:30:00+00:00,43114.6171875
2022-02-11 05:00:00+00:00,43033.6015625
2022-02-11 05:30:00+00:00,42959.60546875
2022-02-11 06:00:00+00:00,43146.984375
2022-02-11 06:30:00+00:00,43273.71875
2022-02-11 07:00:00+00:00,43318.421875
2022-02-11 07:30:00+00:00,43434.25
2022-02-11 08:00:00+00:00,43500.8359375
2022-02-11 08:30:00+00:00,43354.01953125
2022-02-11 09:00:00+00:00,43536.01953125
2022-02-11 09:30:00+00:00,43599.09375
2022-02-11 10:00:00+00:00,43374.7734375
2022-02-11 10:30:00+00:00,43518.3125
2022-02-11 11:00:00+00:00,43437.265625
2022-02-11 11:30:00+00:00,43382.33984375
2022-02-11 12:00:00+00:00,43644.40625
2022-02-11 12:30:00+00:00,43605.00390625
2022-02-11 13:00:00+00:00,43732.96484375
2022-02-11 13:30:00+00:00,43806.80078125
