Datetime,Adj Close
2022-01-09 03:00:00+00:00,3136.85693359375
2022-01-09 03:05:00+00:00,3134.5703125
2022-01-09 03:10:00+00:00,3132.496337890625
2022-01-09 03:15:00+00:00,3133.954833984375
2022-01-09 03:20:00+00:00,3134.41650390625
2022-01-09 03:25:00+00:00,3137.9365234375
2022-01-09 03:30:00+00:00,3137.93017578125
2022-01-09 03:35:00+00:00,3138.211669921875
2022-01-09 03:40:00+00:00,3133.143798828125
2022-01-09 03:45:00+00:00,3131.432373046875
2022-01-09 03:50:00+00:00,3127.97509765625
2022-01-09 03:55:00+00:00,3125.470947265625
2022-01-09 04:00:00+00:00,3128.682861328125
2022-01-09 04:05:00+00:00,3124.322021484375
2022-01-09 04:10:00+00:00,3128.20458984375
2022-01-09 04:15:00+00:00,3129.134033203125
2022-01-09 04:20:00+00:00,3131.0400390625
2022-01-09 04:25:00+00:00,3135.21826171875
2022-01-09 04:30:00+00:00,3133.43408203125
2022-01-09 04:35:00+00:00,3135.239501953125
2022-01-09 04:40:00+00:00,3136.596435546875
2022-01-09 04:45:00+00:00,3136.14306640625
2022-01-09 04:50:00+00:00,3139.00732421875
2022-01-09 04:55:00+00:00,3137.281005859375
2022-01-09 05:00:00+00:00,3137.200439453125
2022-01-09 05:05:00+00:00,3139.008056640625
2022-01-09 05:10:00+00:00,3142.332763671875
2022-01-09 05:15:00+00:00,3137.9794921875
2022-01-09 05:20:00+00:00,3133.640625
2022-01-09 05:25:00+00:00,3134.305908203125
2022-01-09 05:30:00+00:00,3132.8125
2022-01-09 05:35:00+00:00,3133.96826171875
2022-01-09 05:40:00+00:00,3133.800537109375
2022-01-09 05:45:00+00:00,3136.555908203125
2022-01-09 05:50:00+00:00,3131.53076171875
2022-01-09 05:55:00+00:00,3126.922607421875
2022-01-09 06:00:00+00:00,3127.204833984375
2022-01-09 06:05:00+00:00,3127.04296875
2022-01-09 06:10:00+00:00,3132.35595703125
2022-01-09 06:15:00+00:00,3130.982666015625
2022-01-09 06:20:00+00:00,3131.54248046875
2022-01-09 06:25:00+00:00,3130.772216796875
2022-01-09 06:30:00+00:00,3131.407958984375
2022-01-09 06:35:00+00:00,3136.744384765625
2022-01-09 06:40:00+00:00,3138.157958984375
2022-01-09 06:45:00+00:00,3137.9306640625
2022-01-09 06:50:00+00:00,3136.609130859375
2022-01-09 06:55:00+00:00,3137.1884765625
2022-01-09 07:00:00+00:00,3136.920166015625
2022-01-09 07:05:00+00:00,3136.981201171875
2022-01-09 07:10:00+00:00,3135.504638671875
2022-01-09 07:15:00+00:00,3137.9736328125
2022-01-09 07:20:00+00:00,3135.867919921875
2022-01-09 07:25:00+00:00,3134.86767578125
2022-01-09 07:30:00+00:00,3132.67041015625
2022-01-09 07:35:00+00:00,3129.82958984375
2022-01-09 07:40:00+00:00,3130.195068359375
2022-01-09 07:45:00+00:00,3128.894287109375
2022-01-09 07:50:00+00:00,3131.65478515625
2022-01-09 07:55:00+00:00,3132.57861328125
2022-01-09 08:00:00+00:00,3132.8173828125
2022-01-09 08:05:00+00:00,3132.96337890625
2022-01-09 08:10:00+00:00,3136.97119140625
2022-01-09 08:15:00+00:00,3128.919189453125
2022-01-09 08:20:00+00:00,3125.693359375
2022-01-09 08:25:00+00:00,3121.490478515625
2022-01-09 08:30:00+00:00,3114.706298828125
2022-01-09 08:35:00+00:00,3119.056884765625
2022-01-09 08:40:00+00:00,3120.00830078125
2022-01-09 08:45:00+00:00,3120.19482421875
2022-01-09 08:50:00+00:00,3117.51171875
2022-01-09 08:55:00+00:00,3118.03564453125
2022-01-09 09:00:00+00:00,3116.591064453125
2022-01-09 09:05:00+00:00,3119.09228515625
2022-01-09 09:10:00+00:00,3116.832763671875
2022-01-09 09:15:00+00:00,3110.955810546875
2022-01-09 09:20:00+00:00,3107.39990234375
2022-01-09 09:25:00+00:00,3105.499755859375
2022-01-09 09:30:00+00:00,3110.401611328125
2022-01-09 09:35:00+00:00,3113.606689453125
2022-01-09 09:40:00+00:00,3112.5283203125
2022-01-09 09:45:00+00:00,3115.13134765625
2022-01-09 09:50:00+00:00,3111.9462890625
2022-01-09 09:55:00+00:00,3104.470703125
2022-01-09 10:00:00+00:00,3107.412841796875
2022-01-09 10:05:00+00:00,3105.6162109375
2022-01-09 10:10:00+00:00,3100.283203125
2022-01-09 10:15:00+00:00,3096.810791015625
2022-01-09 10:20:00+00:00,3098.62646484375
2022-01-09 10:25:00+00:00,3100.39453125
2022-01-09 10:30:00+00:00,3101.557861328125
2022-01-09 10:35:00+00:00,3101.55126953125
2022-01-09 10:40:00+00:00,3107.28515625
2022-01-09 10:45:00+00:00,3108.422119140625
2022-01-09 10:50:00+00:00,3109.703369140625
2022-01-09 10:55:00+00:00,3107.839111328125
2022-01-09 11:00:00+00:00,3113.42626953125
2022-01-09 11:05:00+00:00,3118.396728515625
2022-01-09 11:10:00+00:00,3126.44384765625
2022-01-09 11:15:00+00:00,3125.08203125
2022-01-09 11:20:00+00:00,3123.947021484375
2022-01-09 11:25:00+00:00,3123.54638671875
2022-01-09 11:30:00+00:00,3123.80224609375
2022-01-09 11:35:00+00:00,3126.60791015625
2022-01-09 11:40:00+00:00,3126.81005859375
2022-01-09 11:45:00+00:00,3125.81689453125
2022-01-09 11:50:00+00:00,3125.588134765625
2022-01-09 11:55:00+00:00,3126.55712890625
2022-01-09 12:00:00+00:00,3130.32080078125
2022-01-09 12:05:00+00:00,3127.158203125
2022-01-09 12:10:00+00:00,3121.336669921875
2022-01-09 12:15:00+00:00,3117.000244140625
2022-01-09 12:20:00+00:00,3114.322021484375
2022-01-09 12:25:00+00:00,3115.549072265625
2022-01-09 12:30:00+00:00,3114.667724609375
2022-01-09 12:35:00+00:00,3114.59130859375
2022-01-09 12:40:00+00:00,3120.823486328125
2022-01-09 12:45:00+00:00,3123.021484375
2022-01-09 12:50:00+00:00,3120.396484375
2022-01-09 12:55:00+00:00,3118.624267578125
2022-01-09 13:00:00+00:00,3114.5927734375
2022-01-09 13:05:00+00:00,3115.7666015625
2022-01-09 13:10:00+00:00,3116.130615234375
2022-01-09 13:15:00+00:00,3124.718017578125
2022-01-09 13:20:00+00:00,3125.7265625
2022-01-09 13:25:00+00:00,3114.4658203125
2022-01-09 13:30:00+00:00,3107.609375
2022-01-09 13:35:00+00:00,3107.707763671875
2022-01-09 13:40:00+00:00,3109.9814453125
2022-01-09 13:45:00+00:00,3109.43408203125
2022-01-09 13:50:00+00:00,3104.364501953125
2022-01-09 13:55:00+00:00,3100.035400390625
2022-01-09 14:00:00+00:00,3100.103271484375
2022-01-09 14:05:00+00:00,3101.990478515625
2022-01-09 14:10:00+00:00,3103.622802734375
2022-01-09 14:15:00+00:00,3105.20458984375
2022-01-09 14:20:00+00:00,3104.4013671875
2022-01-09 14:25:00+00:00,3101.73974609375
2022-01-09 14:30:00+00:00,3100.792236328125
2022-01-09 14:35:00+00:00,3101.72265625
2022-01-09 14:40:00+00:00,3107.819091796875
2022-01-09 14:45:00+00:00,3110.385986328125
2022-01-09 14:50:00+00:00,3107.701171875
2022-01-09 14:55:00+00:00,3106.494873046875
2022-01-09 15:00:00+00:00,3102.93017578125
2022-01-09 15:05:00+00:00,3101.77099609375
2022-01-09 15:10:00+00:00,3096.933837890625
2022-01-09 15:15:00+00:00,3086.01025390625
2022-01-09 15:20:00+00:00,3092.354248046875
2022-01-09 15:25:00+00:00,3094.63232421875
2022-01-09 15:30:00+00:00,3102.884521484375
2022-01-09 15:35:00+00:00,3101.962646484375
2022-01-09 15:40:00+00:00,3100.797119140625
2022-01-09 15:45:00+00:00,3095.1328125
2022-01-09 15:50:00+00:00,3092.5458984375
2022-01-09 15:55:00+00:00,3096.548828125
2022-01-09 16:00:00+00:00,3099.651123046875
2022-01-09 16:05:00+00:00,3103.838134765625
2022-01-09 16:10:00+00:00,3104.269775390625
2022-01-09 16:15:00+00:00,3101.511962890625
2022-01-09 16:20:00+00:00,3105.426025390625
2022-01-09 16:25:00+00:00,3109.855712890625
2022-01-09 16:30:00+00:00,3113.095947265625
2022-01-09 16:35:00+00:00,3119.637451171875
2022-01-09 16:40:00+00:00,3122.172607421875
2022-01-09 16:45:00+00:00,3123.7626953125
2022-01-09 16:50:00+00:00,3132.114501953125
2022-01-09 16:55:00+00:00,3145.971923828125
2022-01-09 17:00:00+00:00,3154.263427734375
2022-01-09 17:05:00+00:00,3157.552978515625
2022-01-09 17:10:00+00:00,3153.300048828125
2022-01-09 17:15:00+00:00,3159.459716796875
2022-01-09 17:20:00+00:00,3161.511474609375
2022-01-09 17:25:00+00:00,3164.325927734375
2022-01-09 17:30:00+00:00,3166.854248046875
2022-01-09 17:35:00+00:00,3163.35791015625
2022-01-09 17:40:00+00:00,3162.251708984375
2022-01-09 17:45:00+00:00,3160.953369140625
2022-01-09 17:50:00+00:00,3160.92724609375
2022-01-09 17:55:00+00:00,3162.43212890625
2022-01-09 18:00:00+00:00,3165.580078125
2022-01-09 18:05:00+00:00,3168.385986328125
2022-01-09 18:10:00+00:00,3167.853515625
2022-01-09 18:15:00+00:00,3168.146728515625
2022-01-09 18:20:00+00:00,3170.103759765625
2022-01-09 18:25:00+00:00,3169.150634765625
2022-01-09 18:30:00+00:00,3173.986572265625
2022-01-09 18:35:00+00:00,3174.110107421875
2022-01-09 18:40:00+00:00,3170.3408203125
2022-01-09 18:45:00+00:00,3172.5576171875
2022-01-09 18:50:00+00:00,3172.614990234375
2022-01-09 18:55:00+00:00,3169.036376953125
2022-01-09 19:00:00+00:00,3169.411865234375
2022-01-09 19:05:00+00:00,3172.643798828125
2022-01-09 19:10:00+00:00,3175.93505859375
2022-01-09 19:15:00+00:00,3178.710205078125
2022-01-09 19:20:00+00:00,3178.859619140625
2022-01-09 19:25:00+00:00,3190.818603515625
2022-01-09 19:30:00+00:00,3199.936767578125
2022-01-09 19:35:00+00:00,3201.21875
2022-01-09 19:40:00+00:00,3196.896484375
2022-01-09 19:45:00+00:00,3198.646728515625
2022-01-09 19:50:00+00:00,3198.52880859375
2022-01-09 19:55:00+00:00,3200.23583984375
2022-01-09 20:00:00+00:00,3202.863037109375
2022-01-09 20:05:00+00:00,3203.202880859375
2022-01-09 20:10:00+00:00,3205.5576171875
2022-01-09 20:15:00+00:00,3206.426025390625
2022-01-09 20:20:00+00:00,3204.466796875
2022-01-09 20:25:00+00:00,3203.451904296875
2022-01-09 20:30:00+00:00,3199.436279296875
2022-01-09 20:35:00+00:00,3198.197509765625
2022-01-09 20:40:00+00:00,3197.84619140625
2022-01-09 20:45:00+00:00,3197.919677734375
2022-01-09 20:50:00+00:00,3197.3564453125
2022-01-09 20:55:00+00:00,3197.178955078125
2022-01-09 21:00:00+00:00,3197.7119140625
2022-01-09 21:05:00+00:00,3198.822998046875
2022-01-09 21:10:00+00:00,3199.869384765625
2022-01-09 21:15:00+00:00,3200.030029296875
2022-01-09 21:20:00+00:00,3197.900146484375
2022-01-09 21:25:00+00:00,3199.37841796875
2022-01-09 21:30:00+00:00,3199.505859375
2022-01-09 21:35:00+00:00,3200.431884765625
2022-01-09 21:40:00+00:00,3197.96240234375
2022-01-09 21:45:00+00:00,3194.24267578125
2022-01-09 21:50:00+00:00,3189.489501953125
2022-01-09 21:55:00+00:00,3190.440185546875
2022-01-09 22:00:00+00:00,3190.00390625
2022-01-09 22:05:00+00:00,3191.18212890625
2022-01-09 22:10:00+00:00,3192.97412109375
2022-01-09 22:15:00+00:00,3195.0
2022-01-09 22:20:00+00:00,3195.349365234375
2022-01-09 22:25:00+00:00,3196.118408203125
2022-01-09 22:30:00+00:00,3191.895263671875
2022-01-09 22:35:00+00:00,3188.876953125
2022-01-09 22:40:00+00:00,3189.4306640625
2022-01-09 22:45:00+00:00,3187.47216796875
2022-01-09 22:50:00+00:00,3184.27978515625
2022-01-09 22:55:00+00:00,3181.0615234375
2022-01-09 23:00:00+00:00,3184.426025390625
2022-01-09 23:05:00+00:00,3178.873779296875
2022-01-09 23:10:00+00:00,3172.984619140625
2022-01-09 23:15:00+00:00,3168.67236328125
2022-01-09 23:20:00+00:00,3168.63916015625
2022-01-09 23:25:00+00:00,3163.12744140625
2022-01-09 23:30:00+00:00,3157.998291015625
2022-01-09 23:35:00+00:00,3155.854248046875
2022-01-09 23:40:00+00:00,3159.20654296875
2022-01-09 23:45:00+00:00,3158.570068359375
2022-01-09 23:50:00+00:00,3158.914306640625
2022-01-09 23:55:00+00:00,3157.901611328125
2022-01-10 00:00:00+00:00,3157.66748046875
2022-01-10 00:05:00+00:00,3157.06591796875
2022-01-10 00:10:00+00:00,3156.171875
2022-01-10 00:15:00+00:00,3162.358642578125
2022-01-10 00:20:00+00:00,3165.13916015625
2022-01-10 00:25:00+00:00,3167.307861328125
2022-01-10 00:30:00+00:00,3162.150146484375
2022-01-10 00:35:00+00:00,3161.416015625
2022-01-10 00:40:00+00:00,3152.82958984375
2022-01-10 00:45:00+00:00,3149.9599609375
2022-01-10 00:50:00+00:00,3149.2041015625
2022-01-10 00:55:00+00:00,3148.345703125
2022-01-10 01:00:00+00:00,3142.09521484375
2022-01-10 01:05:00+00:00,3144.10400390625
2022-01-10 01:10:00+00:00,3142.9306640625
2022-01-10 01:15:00+00:00,3143.761474609375
2022-01-10 01:20:00+00:00,3145.20947265625
2022-01-10 01:25:00+00:00,3145.91943359375
2022-01-10 01:30:00+00:00,3145.23681640625
2022-01-10 01:35:00+00:00,3149.281005859375
2022-01-10 01:40:00+00:00,3145.65283203125
2022-01-10 01:45:00+00:00,3146.1728515625
2022-01-10 01:50:00+00:00,3147.183837890625
2022-01-10 01:55:00+00:00,3150.83984375
2022-01-10 02:00:00+00:00,3153.205078125
2022-01-10 02:05:00+00:00,3152.619140625
2022-01-10 02:10:00+00:00,3153.23681640625
2022-01-10 02:15:00+00:00,3149.33056640625
2022-01-10 02:20:00+00:00,3151.74072265625
2022-01-10 02:25:00+00:00,3154.760498046875
2022-01-10 02:30:00+00:00,3155.056640625
2022-01-10 02:35:00+00:00,3155.19580078125
2022-01-10 02:40:00+00:00,3155.06787109375
2022-01-10 02:45:00+00:00,3158.29150390625
2022-01-10 02:50:00+00:00,3158.5380859375
2022-01-10 02:55:00+00:00,3156.577880859375
2022-01-10 03:00:00+00:00,3153.630126953125
2022-01-10 03:05:00+00:00,3153.74365234375
2022-01-10 03:10:00+00:00,3153.91064453125
2022-01-10 03:15:00+00:00,3152.485107421875
2022-01-10 03:20:00+00:00,3155.3955078125
2022-01-10 03:25:00+00:00,3157.51708984375
2022-01-10 03:30:00+00:00,3156.7353515625
2022-01-10 03:35:00+00:00,3157.285888671875
2022-01-10 03:40:00+00:00,3154.80419921875
2022-01-10 03:45:00+00:00,3153.46923828125
2022-01-10 03:50:00+00:00,3155.318115234375
2022-01-10 03:55:00+00:00,3156.452880859375
2022-01-10 04:00:00+00:00,3155.285888671875
2022-01-10 04:05:00+00:00,3155.06787109375
2022-01-10 04:10:00+00:00,3156.224365234375
2022-01-10 04:15:00+00:00,3162.012939453125
2022-01-10 04:20:00+00:00,3169.147705078125
2022-01-10 04:25:00+00:00,3170.452880859375
2022-01-10 04:30:00+00:00,3172.56787109375
2022-01-10 04:35:00+00:00,3173.7138671875
2022-01-10 04:40:00+00:00,3175.340576171875
2022-01-10 04:45:00+00:00,3173.59521484375
2022-01-10 04:50:00+00:00,3175.286865234375
2022-01-10 04:55:00+00:00,3177.21337890625
2022-01-10 05:00:00+00:00,3175.76171875
2022-01-10 05:05:00+00:00,3176.373046875
2022-01-10 05:10:00+00:00,3174.742431640625
2022-01-10 05:15:00+00:00,3173.08349609375
2022-01-10 05:20:00+00:00,3173.01513671875
2022-01-10 05:25:00+00:00,3176.556884765625
2022-01-10 05:30:00+00:00,3175.213134765625
2022-01-10 05:35:00+00:00,3174.1865234375
2022-01-10 05:40:00+00:00,3172.08203125
2022-01-10 05:45:00+00:00,3170.767578125
2022-01-10 05:50:00+00:00,3170.994384765625
2022-01-10 05:55:00+00:00,3174.017578125
2022-01-10 06:00:00+00:00,3173.02001953125
2022-01-10 06:05:00+00:00,3170.688720703125
2022-01-10 06:10:00+00:00,3168.908935546875
2022-01-10 06:15:00+00:00,3165.733154296875
2022-01-10 06:20:00+00:00,3166.9638671875
2022-01-10 06:25:00+00:00,3163.866455078125
2022-01-10 06:30:00+00:00,3166.98095703125
2022-01-10 06:35:00+00:00,3168.05322265625
2022-01-10 06:40:00+00:00,3164.320556640625
2022-01-10 06:45:00+00:00,3163.3642578125
