Datetime,Adj Close
2022-01-09 03:00:00+00:00,41988.51953125
2022-01-09 03:15:00+00:00,42034.1953125
2022-01-09 03:30:00+00:00,41939.859375
2022-01-09 03:45:00+00:00,41874.44140625
2022-01-09 04:00:00+00:00,41935.80859375
2022-01-09 04:15:00+00:00,41990.375
2022-01-09 04:30:00+00:00,42015.15625
2022-01-09 04:45:00+00:00,42058.29296875
2022-01-09 05:00:00+00:00,42046.6484375
2022-01-09 05:15:00+00:00,41900.48828125
2022-01-09 05:30:00+00:00,41908.83203125
2022-01-09 05:45:00+00:00,41777.82421875
2022-01-09 06:00:00+00:00,41810.4609375
2022-01-09 06:15:00+00:00,41790.76953125
2022-01-09 06:30:00+00:00,41906.69921875
2022-01-09 06:45:00+00:00,41901.16796875
2022-01-09 07:00:00+00:00,41878.82421875
2022-01-09 07:15:00+00:00,41890.94140625
2022-01-09 07:30:00+00:00,41848.33203125
2022-01-09 07:45:00+00:00,41842.015625
2022-01-09 08:00:00+00:00,41935.109375
2022-01-09 08:15:00+00:00,41714.734375
2022-01-09 08:30:00+00:00,41763.16015625
2022-01-09 08:45:00+00:00,41732.6171875
2022-01-09 09:00:00+00:00,41769.83984375
2022-01-09 09:15:00+00:00,41606.44921875
2022-01-09 09:30:00+00:00,41643.32421875
2022-01-09 09:45:00+00:00,41570.33984375
2022-01-09 10:00:00+00:00,41528.39453125
2022-01-09 10:15:00+00:00,41530.26953125
2022-01-09 10:30:00+00:00,41642.65234375
2022-01-09 10:45:00+00:00,41645.06640625
2022-01-09 11:00:00+00:00,41868.453125
2022-01-09 11:15:00+00:00,41820.86328125
2022-01-09 11:30:00+00:00,41846.65234375
2022-01-09 11:45:00+00:00,41839.71875
2022-01-09 12:00:00+00:00,41784.62109375
2022-01-09 12:15:00+00:00,41754.5625
2022-01-09 12:30:00+00:00,41816.57421875
2022-01-09 12:45:00+00:00,41797.16015625
2022-01-09 13:00:00+00:00,41766.14453125
2022-01-09 13:15:00+00:00,41707.7265625
2022-01-09 13:30:00+00:00,41704.53125
2022-01-09 13:45:00+00:00,41605.3671875
2022-01-09 14:00:00+00:00,41623.0390625
2022-01-09 14:15:00+00:00,41643.54296875
2022-01-09 14:30:00+00:00,41713.32421875
2022-01-09 14:45:00+00:00,41640.10546875
2022-01-09 15:00:00+00:00,41543.88671875
2022-01-09 15:15:00+00:00,41499.8984375
2022-01-09 15:30:00+00:00,41616.3984375
2022-01-09 15:45:00+00:00,41604.26953125
2022-01-09 16:00:00+00:00,41645.7265625
2022-01-09 16:15:00+00:00,41724.45703125
2022-01-09 16:30:00+00:00,41766.24609375
2022-01-09 16:45:00+00:00,42031.53515625
2022-01-09 17:00:00+00:00,42013.65625
2022-01-09 17:15:00+00:00,42088.6328125
2022-01-09 17:30:00+00:00,42002.48828125
2022-01-09 17:45:00+00:00,42044.78515625
2022-01-09 18:00:00+00:00,42087.515625
2022-01-09 18:15:00+00:00,42128.3671875
2022-01-09 18:30:00+00:00,42101.68359375
2022-01-09 18:45:00+00:00,42038.69140625
2022-01-09 19:00:00+00:00,42098.83984375
2022-01-09 19:15:00+00:00,42382.95703125
2022-01-09 19:30:00+00:00,42496.1015625
2022-01-09 19:45:00+00:00,42595.96875
2022-01-09 20:00:00+00:00,42608.75390625
2022-01-09 20:15:00+00:00,42579.06640625
2022-01-09 20:30:00+00:00,42486.68359375
2022-01-09 20:45:00+00:00,42460.34765625
2022-01-09 21:00:00+00:00,42490.68359375
2022-01-09 21:15:00+00:00,42446.53515625
2022-01-09 21:30:00+00:00,42375.0
2022-01-09 21:45:00+00:00,42363.9140625
2022-01-09 22:00:00+00:00,42408.04296875
2022-01-09 22:15:00+00:00,42465.39453125
2022-01-09 22:30:00+00:00,42383.12890625
2022-01-09 22:45:00+00:00,42205.0625
2022-01-09 23:00:00+00:00,42075.3359375
2022-01-09 23:15:00+00:00,41956.60546875
2022-01-09 23:30:00+00:00,41919.02734375
2022-01-09 23:45:00+00:00,41910.51171875
2022-01-10 00:00:00+00:00,41912.02734375
2022-01-10 00:15:00+00:00,42018.90625
2022-01-10 00:30:00+00:00,41833.4609375
2022-01-10 00:45:00+00:00,41772.81640625
2022-01-10 01:00:00+00:00,41763.00390625
2022-01-10 01:15:00+00:00,41752.52734375
2022-01-10 01:30:00+00:00,41764.3125
2022-01-10 01:45:00+00:00,41841.09765625
2022-01-10 02:00:00+00:00,41824.91796875
2022-01-10 02:15:00+00:00,41899.30859375
2022-01-10 02:30:00+00:00,41954.36328125
2022-01-10 02:45:00+00:00,41973.1015625
2022-01-10 03:00:00+00:00,41941.52734375
2022-01-10 03:15:00+00:00,41968.4140625
2022-01-10 03:30:00+00:00,41981.6640625
2022-01-10 03:45:00+00:00,41978.28515625
2022-01-10 04:00:00+00:00,41973.37890625
2022-01-10 04:15:00+00:00,42108.4765625
2022-01-10 04:30:00+00:00,42158.74609375
2022-01-10 04:45:00+00:00,42198.05859375
2022-01-10 05:00:00+00:00,42147.12109375
2022-01-10 05:15:00+00:00,42177.875
2022-01-10 05:30:00+00:00,42043.05078125
2022-01-10 05:45:00+00:00,42052.02734375
2022-01-10 06:00:00+00:00,41976.79296875
