Date,Adj Close
2022-02-09 03:00:00+00:00,3080.81982421875
2022-02-09 03:30:00+00:00,3077.403076171875
2022-02-09 04:00:00+00:00,3087.517578125
2022-02-09 04:30:00+00:00,3089.024169921875
2022-02-09 05:00:00+00:00,3071.39501953125
2022-02-09 05:30:00+00:00,3093.048583984375
2022-02-09 06:00:00+00:00,3096.339111328125
2022-02-09 06:30:00+00:00,3101.142578125
2022-02-09 07:00:00+00:00,3091.67724609375
2022-02-09 07:30:00+00:00,3102.197998046875
2022-02-09 08:00:00+00:00,3079.5263671875
2022-02-09 08:30:00+00:00,3095.74560546875
2022-02-09 09:00:00+00:00,3108.603759765625
2022-02-09 09:30:00+00:00,3102.354736328125
2022-02-09 10:00:00+00:00,3132.3076171875
2022-02-09 10:30:00+00:00,3130.126953125
2022-02-09 11:00:00+00:00,3128.7900390625
2022-02-09 11:30:00+00:00,3148.353759765625
2022-02-09 12:00:00+00:00,3155.61669921875
2022-02-09 12:30:00+00:00,3179.526123046875
2022-02-09 13:00:00+00:00,3196.419921875
2022-02-09 13:30:00+00:00,3186.88427734375
2022-02-09 14:00:00+00:00,3184.2880859375
2022-02-09 14:30:00+00:00,3195.306640625
2022-02-09 15:00:00+00:00,3180.76220703125
2022-02-09 15:30:00+00:00,3174.1875
2022-02-09 16:00:00+00:00,3185.337890625
2022-02-09 16:30:00+00:00,3201.128662109375
2022-02-09 17:00:00+00:00,3210.232177734375
2022-02-09 17:30:00+00:00,3198.281005859375
2022-02-09 18:00:00+00:00,3191.077392578125
2022-02-09 18:30:00+00:00,3203.419189453125
2022-02-09 19:00:00+00:00,3237.7314453125
2022-02-09 19:30:00+00:00,3247.06640625
2022-02-09 20:00:00+00:00,3254.7958984375
2022-02-09 20:30:00+00:00,3257.684814453125
2022-02-09 21:00:00+00:00,3254.93798828125
2022-02-09 21:30:00+00:00,3240.67431640625
2022-02-09 22:00:00+00:00,3238.75048828125
2022-02-09 22:30:00+00:00,3250.88134765625
2022-02-09 23:00:00+00:00,3237.6064453125
2022-02-09 23:30:00+00:00,3237.75
2022-02-10 00:00:00+00:00,3222.425048828125
2022-02-10 00:30:00+00:00,3222.904296875
2022-02-10 01:00:00+00:00,3227.001953125
2022-02-10 01:30:00+00:00,3224.586669921875
2022-02-10 02:00:00+00:00,3226.73681640625
