Date,Adj Close
2017-11-09,0.03205300122499466
2017-11-10,0.027118999511003494
2017-11-11,0.02743699960410595
2017-11-12,0.023977000266313553
2017-11-13,0.025807999074459076
2017-11-14,0.02622999995946884
2017-11-15,0.026444999501109123
2017-11-16,0.027580000460147858
2017-11-17,0.025772999972105026
2017-11-18,0.0263689998537302
2017-11-19,0.028084000572562218
2017-11-20,0.02958099916577339
2017-11-21,0.02833000011742115
2017-11-22,0.02854900062084198
2017-11-23,0.02744399942457676
2017-11-24,0.02838199958205223
2017-11-25,0.03044700063765049
2017-11-26,0.03633200004696846
2017-11-27,0.050592999905347824
2017-11-28,0.11974400281906128
2017-11-29,0.08971799910068512
2017-11-30,0.11988300085067749
2017-12-01,0.1313520073890686
2017-12-02,0.13235099613666534
2017-12-03,0.13180699944496155
2017-12-04,0.13586999475955963
2017-12-05,0.12748800218105316
2017-12-06,0.11783900111913681
2017-12-07,0.10550100356340408
2017-12-08,0.11546500027179718
2017-12-09,0.11960899829864502
2017-12-10,0.11028099805116653
2017-12-11,0.12138299643993378
2017-12-12,0.1338910013437271
2017-12-13,0.1342809945344925
2017-12-14,0.24075299501419067
2017-12-15,0.21346700191497803
2017-12-16,0.4046649932861328
2017-12-17,0.5130109786987305
2017-12-18,0.5181980133056641
2017-12-19,0.5312730073928833
2017-12-20,0.4861510097980499
2017-12-21,0.477851003408432
2017-12-22,0.407150000333786
2017-12-23,0.41402700543403625
2017-12-24,0.39002901315689087
2017-12-25,0.416363000869751
2017-12-26,0.42846500873565674
2017-12-27,0.41417598724365234
2017-12-28,0.4077009856700897
2017-12-29,0.5292990207672119
2017-12-30,0.6392430067062378
2017-12-31,0.719694972038269
2018-01-01,0.7286570072174072
2018-01-02,0.7825869917869568
2018-01-03,1.0796600580215454
2018-01-04,1.1141200065612793
2018-01-05,0.9995589852333069
2018-01-06,1.02715003490448
2018-01-07,1.0085200071334839
2018-01-08,0.8990020155906677
2018-01-09,0.8147429823875427
2018-01-10,0.7931209802627563
2018-01-11,0.6884120106697083
2018-01-12,0.8975080251693726
2018-01-13,0.8841239809989929
2018-01-14,0.802262008190155
2018-01-15,0.7785869836807251
2018-01-16,0.626492977142334
2018-01-17,0.6291019916534424
2018-01-18,0.6598430275917053
2018-01-19,0.6504979729652405
2018-01-20,0.7075099945068359
2018-01-21,0.6131629943847656
2018-01-22,0.5704579949378967
2018-01-23,0.5630699992179871
2018-01-24,0.6222079992294312
2018-01-25,0.6374949812889099
2018-01-26,0.6233819723129272
2018-01-27,0.616832971572876
2018-01-28,0.6702859997749329
2018-01-29,0.6232039928436279
2018-01-30,0.5319129824638367
2018-01-31,0.5193150043487549
2018-02-01,0.421671986579895
2018-02-02,0.39053401350975037
2018-02-03,0.438836008310318
2018-02-04,0.3793030083179474
2018-02-05,0.3273710012435913
2018-02-06,0.36975300312042236
2018-02-07,0.34044700860977173
2018-02-08,0.35658401250839233
2018-02-09,0.3916020095348358
2018-02-10,0.4058719873428345
2018-02-11,0.36976900696754456
2018-02-12,0.38431501388549805
2018-02-13,0.3733139932155609
2018-02-14,0.3969079852104187
2018-02-15,0.40936800837516785
2018-02-16,0.4038099944591522
2018-02-17,0.41988301277160645
2018-02-18,0.3856180012226105
2018-02-19,0.3914720118045807
2018-02-20,0.37877899408340454
2018-02-21,0.36444100737571716
2018-02-22,0.3378709852695465
2018-02-23,0.3452579975128174
2018-02-24,0.3229660093784332
2018-02-25,0.34403300285339355
2018-02-26,0.3383350074291229
2018-02-27,0.33553600311279297
2018-02-28,0.31258100271224976
2018-03-01,0.30439698696136475
2018-03-02,0.293503999710083
2018-03-03,0.297105997800827
2018-03-04,0.3007870018482208
2018-03-05,0.2976219952106476
2018-03-06,0.2853569984436035
2018-03-07,0.2472810000181198
2018-03-08,0.22174300253391266
2018-03-09,0.2222069948911667
2018-03-10,0.2098730057477951
2018-03-11,0.22349800169467926
2018-03-12,0.22372199594974518
2018-03-13,0.22302600741386414
2018-03-14,0.19956199824810028
2018-03-15,0.18570899963378906
2018-03-16,0.17887799441814423
2018-03-17,0.15476299822330475
2018-03-18,0.15615500509738922
2018-03-19,0.19764800369739532
2018-03-20,0.20494699478149414
2018-03-21,0.2131890058517456
2018-03-22,0.20348100364208221
2018-03-23,0.18925899267196655
2018-03-24,0.1892009973526001
2018-03-25,0.18460500240325928
2018-03-26,0.1678059995174408
2018-03-27,0.15492600202560425
2018-03-28,0.16005800664424896
2018-03-29,0.14688199758529663
2018-03-30,0.14720900356769562
2018-03-31,0.15591900050640106
2018-04-01,0.1507679969072342
2018-04-02,0.15638500452041626
2018-04-03,0.17244699597358704
2018-04-04,0.1553560048341751
2018-04-05,0.14875799417495728
2018-04-06,0.14445100724697113
2018-04-07,0.1487939953804016
2018-04-08,0.1565990000963211
2018-04-09,0.15310600399971008
2018-04-10,0.15634700655937195
2018-04-11,0.16602900624275208
2018-04-12,0.21223300695419312
2018-04-13,0.200532004237175
2018-04-14,0.20085300505161285
2018-04-15,0.2213899940252304
2018-04-16,0.2566460072994232
2018-04-17,0.2437240034341812
2018-04-18,0.26034098863601685
2018-04-19,0.2723580002784729
2018-04-20,0.3012470006942749
2018-04-21,0.29058000445365906
2018-04-22,0.2855350077152252
2018-04-23,0.2884730100631714
2018-04-24,0.31287500262260437
2018-04-25,0.27165400981903076
2018-04-26,0.2942950129508972
2018-04-27,0.2884890139102936
2018-04-28,0.3578740060329437
2018-04-29,0.36505699157714844
2018-04-30,0.34331798553466797
2018-05-01,0.35869300365448
2018-05-02,0.3724200129508972
2018-05-03,0.3697090148925781
2018-05-04,0.360181987285614
2018-05-05,0.36633801460266113
2018-05-06,0.35002100467681885
2018-05-07,0.3351759910583496
2018-05-08,0.3283520042896271
2018-05-09,0.32359299063682556
2018-05-10,0.29708901047706604
2018-05-11,0.2601270079612732
2018-05-12,0.27093198895454407
2018-05-13,0.28589001297950745
2018-05-14,0.27343401312828064
2018-05-15,0.26015499234199524
2018-05-16,0.2563750147819519
2018-05-17,0.2436639964580536
2018-05-18,0.24554400146007538
2018-05-19,0.24327099323272705
2018-05-20,0.2561360001564026
2018-05-21,0.24884000420570374
2018-05-22,0.22440800070762634
2018-05-23,0.20287300646305084
2018-05-24,0.2089889943599701
2018-05-25,0.200654998421669
2018-05-26,0.19656699895858765
2018-05-27,0.1935569941997528
2018-05-28,0.17478300631046295
2018-05-29,0.20318999886512756
2018-05-30,0.21114300191402435
2018-05-31,0.22521400451660156
2018-06-01,0.22250699996948242
2018-06-02,0.227742001414299
2018-06-03,0.2281540036201477
2018-06-04,0.2140119969844818
2018-06-05,0.2204670011997223
2018-06-06,0.215720996260643
2018-06-07,0.21111899614334106
2018-06-08,0.20535799860954285
2018-06-09,0.20209099352359772
2018-06-10,0.1768680065870285
2018-06-11,0.1812800019979477
2018-06-12,0.16658499836921692
2018-06-13,0.16040800511837006
2018-06-14,0.17237499356269836
2018-06-15,0.16274699568748474
2018-06-16,0.16296200454235077
2018-06-17,0.16137999296188354
2018-06-18,0.1641169935464859
2018-06-19,0.1671849936246872
2018-06-20,0.16198499500751495
2018-06-21,0.1585559993982315
2018-06-22,0.13983899354934692
2018-06-23,0.1378680020570755
2018-06-24,0.1327030062675476
2018-06-25,0.13526900112628937
2018-06-26,0.12609900534152985
2018-06-27,0.12744399905204773
2018-06-28,0.11931999772787094
2018-06-29,0.12571999430656433
2018-06-30,0.13767099380493164
2018-07-01,0.14220799505710602
2018-07-02,0.15827800333499908
2018-07-03,0.15065500140190125
2018-07-04,0.15095999836921692
2018-07-05,0.14892099797725677
2018-07-06,0.1460839956998825
2018-07-07,0.15037299692630768
2018-07-08,0.14538900554180145
2018-07-09,0.13997100293636322
2018-07-10,0.12879200279712677
2018-07-11,0.13148300349712372
2018-07-12,0.12718099355697632
2018-07-13,0.13788700103759766
2018-07-14,0.1370919942855835
2018-07-15,0.14226199686527252
2018-07-16,0.1561180055141449
2018-07-17,0.170864999294281
2018-07-18,0.17937800288200378
2018-07-19,0.180868998169899
2018-07-20,0.1621749997138977
2018-07-21,0.16363699734210968
2018-07-22,0.17027699947357178
2018-07-23,0.16402800381183624
2018-07-24,0.1731719970703125
2018-07-25,0.17273099720478058
2018-07-26,0.16476500034332275
2018-07-27,0.16553999483585358
2018-07-28,0.1633799970149994
2018-07-29,0.16331300139427185
2018-07-30,0.15408700704574585
2018-07-31,0.1432970017194748
2018-08-01,0.14090099930763245
2018-08-02,0.13194100558757782
2018-08-03,0.13025499880313873
2018-08-04,0.1275469958782196
2018-08-05,0.13172100484371185
2018-08-06,0.1305530071258545
2018-08-07,0.12537799775600433
2018-08-08,0.11375200003385544
2018-08-09,0.12350700050592422
2018-08-10,0.11635500192642212
2018-08-11,0.11243899911642075
2018-08-12,0.11297000199556351
2018-08-13,0.10290999710559845
2018-08-14,0.09466200321912766
2018-08-15,0.09504000097513199
2018-08-16,0.09533099830150604
2018-08-17,0.10988699644804001
2018-08-18,0.09978500008583069
2018-08-19,0.10243699699640274
2018-08-20,0.09376399964094162
2018-08-21,0.09500300139188766
2018-08-22,0.09014900028705597
2018-08-23,0.0924530029296875
2018-08-24,0.09407699853181839
2018-08-25,0.09428200125694275
2018-08-26,0.0933379977941513
2018-08-27,0.10026399791240692
2018-08-28,0.10548000037670135
2018-08-29,0.1054690033197403
2018-08-30,0.10056000202894211
2018-08-31,0.10219600051641464
2018-09-01,0.10682699829339981
2018-09-02,0.10443200170993805
2018-09-03,0.10360699892044067
2018-09-04,0.10526499897241592
2018-09-05,0.08756899833679199
2018-09-06,0.08866599947214127
2018-09-07,0.08398299664258957
2018-09-08,0.07823500037193298
2018-09-09,0.07664299756288528
2018-09-10,0.07350800186395645
2018-09-11,0.07051300257444382
2018-09-12,0.06674499809741974
2018-09-13,0.06982900202274323
2018-09-14,0.06824800372123718
2018-09-15,0.06932199746370316
2018-09-16,0.0699630007147789
2018-09-17,0.06389900296926498
2018-09-18,0.06943000108003616
2018-09-19,0.07235000282526016
2018-09-20,0.08149299770593643
2018-09-21,0.08760599792003632
2018-09-22,0.08319299668073654
2018-09-23,0.08975400030612946
2018-09-24,0.08275400102138519
2018-09-25,0.08102799952030182
2018-09-26,0.079475998878479
2018-09-27,0.08600100129842758
2018-09-28,0.08403199911117554
2018-09-29,0.08460599929094315
2018-09-30,0.08519499748945236
2018-10-01,0.08446899801492691
2018-10-02,0.08252499997615814
2018-10-03,0.0807889997959137
2018-10-04,0.08130399882793427
2018-10-05,0.08299099653959274
2018-10-06,0.08130300045013428
2018-10-07,0.08465799689292908
2018-10-08,0.08660700172185898
2018-10-09,0.0863569974899292
2018-10-10,0.0846790000796318
2018-10-11,0.07093899697065353
2018-10-12,0.07321400195360184
2018-10-13,0.07310300320386887
2018-10-14,0.07129299640655518
2018-10-15,0.07478900253772736
2018-10-16,0.07581400126218796
2018-10-17,0.07740800082683563
2018-10-18,0.07513099908828735
2018-10-19,0.07583600282669067
2018-10-20,0.07634200155735016
2018-10-21,0.075873002409935
2018-10-22,0.07577600330114365
2018-10-23,0.07474300265312195
2018-10-24,0.07432100176811218
2018-10-25,0.07385899871587753
2018-10-26,0.07371299713850021
2018-10-27,0.07288599759340286
2018-10-28,0.07316599786281586
2018-10-29,0.06962700188159943
2018-10-30,0.06964699923992157
2018-10-31,0.06970500200986862
2018-11-01,0.07086700201034546
2018-11-02,0.07258400321006775
2018-11-03,0.07147900015115738
2018-11-04,0.07622899860143661
2018-11-05,0.07614800333976746
2018-11-06,0.0809520035982132
2018-11-07,0.0785439983010292
2018-11-08,0.07649300247430801
2018-11-09,0.0742259994149208
2018-11-10,0.0752210021018982
2018-11-11,0.07648099958896637
2018-11-12,0.07600100338459015
2018-11-13,0.07360299676656723
2018-11-14,0.06482400000095367
2018-11-15,0.06354299932718277
2018-11-16,0.06115100160241127
2018-11-17,0.060674998909235
2018-11-18,0.06191600114107132
2018-11-19,0.05258199945092201
2018-11-20,0.044776998460292816
2018-11-21,0.04777999967336655
2018-11-22,0.04425499960780144
2018-11-23,0.04341199994087219
2018-11-24,0.038458000868558884
2018-11-25,0.03772500157356262
2018-11-26,0.03580600023269653
2018-11-27,0.0364609993994236
2018-11-28,0.042020998895168304
2018-11-29,0.0418660007417202
2018-11-30,0.03891599923372269
2018-12-01,0.041467998176813126
2018-12-02,0.0416719987988472
2018-12-03,0.03867100179195404
2018-12-04,0.03769899904727936
2018-12-05,0.034251000732183456
2018-12-06,0.03079799935221672
2018-12-07,0.029864000156521797
2018-12-08,0.030678000301122665
2018-12-09,0.031693000346422195
2018-12-10,0.030202999711036682
2018-12-11,0.029550999402999878
2018-12-12,0.030609000474214554
2018-12-13,0.029190000146627426
2018-12-14,0.02835799939930439
2018-12-15,0.02827399969100952
2018-12-16,0.029102999716997147
2018-12-17,0.03282399848103523
2018-12-18,0.034735001623630524
2018-12-19,0.03454500064253807
2018-12-20,0.03940099850296974
2018-12-21,0.04079600051045418
2018-12-22,0.04200899973511696
2018-12-23,0.04422999918460846
2018-12-24,0.045715998858213425
2018-12-25,0.04151099920272827
2018-12-26,0.0411980003118515
2018-12-27,0.03694399818778038
2018-12-28,0.04186199977993965
2018-12-29,0.04150800034403801
2018-12-30,0.04328000172972679
2018-12-31,0.04106299951672554
2019-01-01,0.04254699870944023
2019-01-02,0.04525800049304962
2019-01-03,0.04268199950456619
2019-01-04,0.04381199926137924
2019-01-05,0.044700998812913895
2019-01-06,0.049261000007390976
2019-01-07,0.047995999455451965
2019-01-08,0.04852500185370445
2019-01-09,0.05216899886727333
2019-01-10,0.04452899843454361
2019-01-11,0.04414699971675873
2019-01-12,0.04370399937033653
2019-01-13,0.040240999311208725
2019-01-14,0.04405900090932846
2019-01-15,0.042810000479221344
2019-01-16,0.044776998460292816
2019-01-17,0.04531800001859665
2019-01-18,0.04431600123643875
2019-01-19,0.04574999958276749
2019-01-20,0.043476998805999756
2019-01-21,0.04293699935078621
2019-01-22,0.043577998876571655
2019-01-23,0.042899999767541885
2019-01-24,0.04302699863910675
2019-01-25,0.04269099980592728
2019-01-26,0.04264900088310242
2019-01-27,0.04116800054907799
2019-01-28,0.03877200186252594
2019-01-29,0.03825100138783455
2019-01-30,0.03965599834918976
2019-01-31,0.038373999297618866
2019-02-01,0.03867800161242485
2019-02-02,0.03931700065732002
2019-02-03,0.03802900016307831
2019-02-04,0.03785699978470802
2019-02-05,0.03789599984884262
2019-02-06,0.0366629995405674
2019-02-07,0.036396000534296036
2019-02-08,0.04075099900364876
2019-02-09,0.041058000177145004
2019-02-10,0.042830001562833786
2019-02-11,0.04173300042748451
2019-02-12,0.04175100103020668
2019-02-13,0.04111799970269203
2019-02-14,0.040539998561143875
2019-02-15,0.0406000018119812
2019-02-16,0.041025999933481216
2019-02-17,0.04145200178027153
2019-02-18,0.045605000108480453
2019-02-19,0.04615800082683563
2019-02-20,0.047550998628139496
2019-02-21,0.04496899992227554
2019-02-22,0.04616300016641617
2019-02-23,0.04859299957752228
2019-02-24,0.0424560010433197
2019-02-25,0.04404300078749657
2019-02-26,0.04330400004982948
